13223.0,-1.5471826171875,-9.576036529541016,-0.02155517578125,984.0809631347656
13293.0,-1.5239808654785156,-9.736652526855469,-0.27737319946289063,984.0809631347656
13426.0,-1.026415557861328,-11.006162567138672,-2.049238586425781,984.0809631347656
13489.0,-0.11541000366210938,-12.52729934692383,-2.7563681030273437,984.0809631347656
13635.0,0.4201762390136719,-9.478289794921876,-4.571194152832032,984.0809631347656
13758.0,-0.11301498413085938,-5.504802703857422,-5.401966552734375,984.0809631347656
13862.0,-0.2221380615234375,-4.079915771484375,-6.578819274902344,984.0809631347656
13892.0,-0.05134323120117188,-3.554059295654297,-6.7106950378417976,984.0809631347656
13990.0,-0.661025390625,-2.950963439941406,-7.175029449462891,984.0809631347656
14092.0,-0.08652008056640625,-4.316573638916016,-8.750952301025391,984.0809631347656
14159.0,0.012723541259765625,-0.9295669555664063,-6.57911865234375,984.0809631347656
14262.0,-3.2706985473632812,-7.983498229980469,-7.818541259765626,984.0809631347656
14296.0,-0.012873229980468751,-7.5538916015625,-3.656147003173828,984.0809631347656
14388.0,-1.3078303527832031,-9.652078399658203,-3.081042938232422,984.0809631347656
14432.0,-0.7420069885253907,-9.964478759765626,-2.4815396118164066,984.0809631347656
14492.0,1.52083740234375,-8.25278823852539,-1.357676696777344,984.0809631347656
14637.0,1.2677137756347656,-9.114097137451173,-2.057022399902344,984.0809631347656
14759.0,1.174457702636719,-9.493857421875001,-1.7151333618164064,984.0809631347656
14825.0,0.4355941772460938,-11.78873519897461,1.317111053466797,984.0809631347656
14959.0,0.37931121826171876,-13.75789031982422,-6.836882629394531,984.0809631347656
15025.0,1.3013937377929687,-14.705719299316407,1.1235635375976563,984.0809631347656
15092.0,0.45759841918945315,-15.736775207519532,-1.0289602661132813,984.8273468017578
15154.0,-0.3155438232421875,-9.166787567138673,-2.1742286682128906,984.8273468017578
15292.0,-1.2588821411132813,-2.275118865966797,-2.2400917053222655,984.8273468017578
15359.0,0.3782633972167969,-3.4590069580078127,-4.767585754394531,984.8273468017578
15426.0,1.5905923461914064,-5.038971405029297,-7.398065643310547,984.8273468017578
15492.0,2.305355987548828,-4.393663330078125,-11.80879348754883,984.8273468017578
15633.0,-0.5110372924804688,-12.988340606689453,-2.6479934692382816,984.8273468017578
15754.0,-0.40430923461914064,-9.01440444946289,-1.0686277770996093,984.8273468017578
15826.0,2.145787811279297,-10.252629547119142,-0.26689498901367187,984.8273468017578
15925.0,0.6728507995605469,-8.599766693115235,-0.8414002990722657,984.8273468017578
15966.0,1.4768289184570313,-9.64998275756836,-0.552052001953125,984.8273468017578
16092.0,-2.3143373107910157,-8.632847900390626,0.16705261230468751,984.8273468017578
16192.0,-2.0341200256347656,-11.88214096069336,2.8060647583007814,984.8273468017578
16234.0,0.6782395935058594,-15.81431396484375,-3.1331346130371096,984.8273468017578
16321.0,-1.206042022705078,-12.611424407958985,-3.0970596313476566,984.8273468017578
16362.0,0.7098239135742188,-14.07642791748047,0.6834786987304687,984.8273468017578
16426.0,0.9819580078125001,-15.206727447509767,-0.28351043701171874,984.8273468017578
16492.0,-1.2627740478515626,-9.951605529785157,-1.389111328125,984.8273468017578
16637.0,-2.442021789550781,-2.6120681762695312,-0.9500743103027344,984.8273468017578
