relative_time,AccX,AccY,AccZ
14869,-2.7547215270996097,8.93581787109375,1.148411865234375
14939,0.96998291015625,8.528514862060547,3.183879089355469
15005,-0.8448431396484375,10.149643707275391,2.2043161010742187
15069,0.896785125732422,8.392747192382814,3.141217803955078
15136,4.000431060791016,9.700577545166016,2.418820037841797
15206,2.0680993652343753,9.034013671875,1.6425343322753907
15269,4.383634185791016,8.835227050781251,1.515897674560547
15336,2.8957283020019533,8.647667083740235,-0.006586303710937501
15404,3.8716987609863285,9.59774139404297,0.44697052001953125
15469,2.0680993652343753,9.792187042236328,-1.340911560058594
15536,2.432142333984375,12.993579711914062,0.7506889343261719
15604,1.9637663269042969,9.796827392578125,4.051624603271485
15669,-0.8081694030761719,9.421108703613282,-0.077838134765625
15736,4.221521301269531,9.89861572265625,2.1019290161132815
15803,-0.30910720825195315,8.093070373535157,-0.5674699401855469
15869,1.7503102111816407,9.41766586303711,0.18052459716796876
15935,2.515069885253906,8.092621307373047,-0.40071670532226566
16004,1.118324432373047,8.671766967773438,-1.909878387451172
16069,3.2864158630371096,9.768386535644531,-1.828597412109375
16135,2.671644287109375,10.914253692626954,-2.5128245544433594
16203,1.8609301757812502,14.677428131103516,2.245330810546875
16269,-0.9880952453613282,6.609804840087891,1.1223660278320313
16335,0.8379574584960938,6.005361785888672,2.6135650634765626
16404,0.632135467529297,9.892927551269532,0.0640667724609375
16469,3.8546342468261723,7.986492004394532,2.167342987060547
16535,0.1838177490234375,9.402846679687501,0.39532791137695317
16604,2.5403672790527345,8.997489624023437,1.0889854431152344
16669,3.0464648437500004,9.928403778076172,0.4903802490234375
16736,3.629352722167969,9.770482177734376,-0.31943572998046876
16804,3.059487762451172,10.523117065429688,-1.3751902770996094
16869,1.7223184204101563,12.700638885498048,5.135520629882813
16936,-1.3921051025390625,8.914562072753906,0.9906399536132813
17006,4.329895935058594,9.745184783935548,1.985321502685547
17069,0.9560618591308594,7.570207672119141,-0.7761360168457032
17136,-0.09086105346679688,9.355245666503906,0.2603086853027344
17207,2.9370423889160158,6.42104736328125,-0.9714797973632813
17269,1.1901750183105468,9.611812133789064,-1.8001565551757814
17335,3.33626220703125,10.034982147216798,-1.7188755798339845
17407,3.4720298767089846,10.080188140869142,-2.9416827392578124
17469,-0.7948471069335938,13.709091796875,3.8214033508300784
17536,0.6222560119628907,5.050796813964844,0.9307644653320313
17608,-0.4279600524902344,12.565320281982423,0.9586065673828126
17669,1.1943663024902345,7.183711395263672,0.6253994750976563
17736,4.5920008850097656,8.554261322021485,1.0204280090332032
17804,1.5015275573730469,8.546926574707031,0.8738827514648438
17869,1.9975959777832033,9.566755828857422,0.7194039916992188
17936,2.4941134643554688,9.929152221679688,0.532891845703125
18004,3.3965867614746097,10.621312866210937,-0.9509724426269531
18069,3.3858091735839846,13.060191192626954,3.7215609741210938
18136,-0.8508306884765625,8.044271850585938,1.6102015686035156
18208,3.007096710205078,10.860365753173829,1.229842529296875
18269,2.904709625244141,7.507039031982422,0.24863296508789065
18336,-0.5861810302734375,8.914412384033204,-0.24578887939453126
18408,1.2121792602539063,7.10123291015625,-0.7526348876953125
18469,1.6170872497558595,8.604257354736328,-1.5911911010742188
18536,4.349505157470704,10.778186645507812,-1.64537841796875
18607,3.068918151855469,10.404114532470704,-3.5351985168457034
18669,-0.34129028320312504,16.50752243041992,4.047283630371094
18736,0.3661386108398438,4.497397613525391,0.3020718383789063
18808,-0.5752537536621094,12.27252914428711,1.6349002075195314
18869,-0.22558090209960938,7.778274993896485,1.0475216674804688
18936,4.536915435791016,8.511450347900391,1.3033396911621093
19003,3.58055419921875,7.864495697021485,0.504151611328125
19069,2.551444244384766,8.884474639892579,0.07080276489257813
19136,2.3330484008789063,9.748777313232422,0.5650749206542969
19204,3.150648193359375,10.820548553466798,0.20926483154296877
19269,2.5129742431640625,12.11355972290039,2.4037014770507814
19336,1.0829978942871095,9.856253814697267,5.833818511962891
19404,-2.0812719726562503,13.114378509521485,0.22707778930664063
19469,4.8297065734863285,8.272247772216797,1.5718812561035158
19536,-0.3644920349121094,8.899742889404298,-0.5081932067871094
19607,0.35595977783203125,7.154671783447266,0.060474243164062504
19669,2.0441491699218752,7.977959747314453,-0.5327421569824219
19736,1.6804055786132814,9.451645202636719,-1.4025833129882814
19808,3.079845428466797,10.3848046875,-1.2422666931152344
19869,3.8052369689941408,10.895692291259767,-2.5727000427246094
19935,-1.5798147583007813,14.318175201416016,3.440146179199219
20005,1.3931529235839843,6.962172088623047,1.325643310546875
20069,-0.5822891235351563,9.832752685546875,2.0312759399414064
20136,1.9172131347656252,8.25563232421875,1.8974542236328127
20205,3.3453932189941407,8.620274047851563,0.9021739196777344
20269,2.4519012451171878,8.944948883056641,0.8937913513183594
20336,3.8549336242675785,8.611741790771484,1.1298504638671876
20403,2.3204745483398437,10.718311157226562,0.4448748779296875
20469,2.139351196289063,9.708511047363281,-0.31284942626953127
20536,1.2034973144531251,10.935210113525391,1.0602452087402345
20604,4.733456726074219,10.478809204101562,6.5433430480957036
20669,-3.2686029052734376,11.867471466064453,0.5040019226074219
20736,5.0305888366699225,8.449479217529298,3.3082704162597656
20805,0.02305206298828125,8.802445220947266,-0.6746470642089845
20869,0.06077362060546875,8.316405944824218,0.32572265625
20936,1.88967041015625,7.701185302734375,-0.7755372619628906
21008,1.9583775329589845,9.472751312255859,-1.1059002685546875
21069,2.3067031860351563,9.172775115966797,-1.682351531982422
21136,3.639830932617188,11.9798876953125,-3.5052607727050784
21208,2.0908520507812502,13.83692596435547,3.4226325988769535
21269,-1.5221846008300781,8.992100830078126,3.3819172668457034
21335,0.2552192687988281,6.516548767089844,2.429747314453125
21408,0.16675323486328125,10.608739013671876,1.0918295288085937
21469,2.8286677551269532,8.728648681640625,2.391576690673828
21536,1.355730743408203,8.805289306640626,0.6611750793457032
21607,1.7310003662109377,9.379046173095704,0.621357879638672
21669,2.73750732421875,9.71988739013672,1.3394146728515626
21736,0.6328839111328125,10.644215240478516,0.7325765991210937
21806,0.5780978393554688,9.14942367553711,0.10852432250976562
21869,2.272574157714844,11.153456268310547,3.2292347717285157
21936,1.1524534606933594,11.679911499023438,3.6253111267089846
22004,-1.517095184326172,9.338031463623047,2.6491909790039063
22069,0.5258564758300781,10.254575500488281,2.662213897705078
22136,0.2501298522949219,8.371641082763672,1.8747015380859375
22205,0.9657916259765625,8.146509246826172,0.06795867919921875
22269,0.28994705200195314,9.267677764892579,-0.8315208435058594
22335,0.024998016357421875,9.210496673583984,-0.9813592529296875
22408,1.3120216369628908,8.870553588867187,-2.2370979309082033
22469,2.385589141845703,9.174421691894532,-3.1192135620117187
22536,0.9669891357421876,16.087495880126955,0.4507127380371094
22607,0.6623725891113281,7.526199188232423,1.182989959716797
22669,0.39652542114257816,10.24873764038086,2.2722747802734378
22736,2.635419616699219,8.879534912109376,1.1353889465332032
22806,2.3138882446289064,8.615633697509766,0.3195854187011719
22869,2.9020152282714844,9.376351776123048,0.9800120544433594
22936,3.4898428344726566,8.350534973144532,0.195194091796875
23007,2.269281005859375,8.813522186279297,0.41433837890625
23069,2.5767416381835937,11.251652069091797,0.44786865234375
23136,2.470312957763672,11.064990234375001,-0.37437149047851564
23206,2.894530792236328,14.121633911132813,3.0814920043945313
23269,1.1061996459960939,6.656956787109375,3.1475047302246097
23335,0.2022294616699219,9.617799682617187,0.23231689453125
23406,4.675826568603516,9.240733795166015,0.8475375366210938
23469,2.6634114074707034,9.363029479980469,-0.9993218994140626
23536,2.053429870605469,7.115453338623047,-0.7517367553710937
23607,1.7271084594726562,8.785680084228517,-0.10268646240234376
23669,2.4327410888671874,10.555898895263672,-0.06002517700195313
23736,4.897216186523438,11.924802246093751,-2.7357110595703125
23805,2.568209381103516,13.329930267333985,2.4310945129394534
23869,-1.6441809082031251,6.532266082763672,0.3391946411132813
23935,4.523593139648438,9.724378051757814,3.6492613220214847
24003,-1.2747491455078126,9.590855712890626,0.061372375488281256
24069,3.1298414611816407,8.068371734619141,2.2107527160644533
24136,2.665207672119141,8.846004638671875,0.9116043090820313
24203,2.8163932800292972,8.853938140869142,1.2988490295410158
24269,2.7496321105957033,9.860445098876953,0.8797206115722657
24336,3.439996490478516,10.92323501586914,0.8343649291992188
24407,2.560126190185547,12.778177642822266,2.343227233886719
24469,2.7497817993164064,7.993976440429688,4.882247314453125
24536,0.6280938720703125,10.99358871459961,1.1353889465332032
24607,3.5474729919433594,7.624694366455079,1.0036628723144532
24669,0.6575825500488282,8.580456848144532,0.19429595947265627
24735,0.1646575927734375,9.405990142822267,0.8319699096679688
24806,1.0361453247070314,7.937843170166016,-0.2507286071777344
24869,2.1656964111328127,9.453740844726562,-1.9688557434082032
24936,5.035977630615235,9.96417938232422,-0.8635542297363281
25006,4.250860290527344,9.289532318115235,-3.0557455444335937
25069,1.2737013244628907,16.124319305419924,3.8321809387207035
25136,-0.34338592529296874,4.601730651855469,0.9648934936523438
25208,-0.34099090576171875,11.64263900756836,1.4186000061035158
25269,1.9619700622558596,8.682245178222656,1.3888119506835939
25336,3.2347732543945313,8.37867645263672,1.4135105895996094
25407,0.6438111877441407,8.794212341308594,1.2376263427734375
25469,2.0371138000488282,8.587492218017578,0.9325607299804688
25536,2.9259654235839845,9.594148864746094,0.6740483093261719
25606,2.6563760375976564,10.910361785888673,-0.4525090026855469
25669,2.8815078735351562,12.614717559814453,5.045557708740235
25736,-0.6054908752441407,10.075248413085937,2.2852976989746097
25807,3.3774266052246094,9.660760345458986,1.5314653015136719
25869,4.480482788085938,7.412435760498047,0.5918692016601563
25936,-0.7345225524902345,9.784253540039064,0.21749771118164063
26006,1.175804901123047,7.065906372070313,-0.08577163696289063
26069,0.4177812194824219,8.781937866210939,-0.39173538208007813
26136,2.542013854980469,9.355694732666016,-1.3928535461425782
26207,4.644242248535156,10.497220916748047,-3.2236962890625
26268,3.383563842773438,16.907191314697265,1.8989511108398438
26335,-2.8123516845703125,6.375092926025391,1.2311897277832031
26407,2.1321661376953127,5.547613677978516,3.071313171386719
26469,-1.6539106750488282,11.983929290771485,-0.08876541137695312
26536,4.640350341796875,7.4378828430175785,1.6401393127441406
26603,3.271147613525391,8.701704711914063,0.19354751586914062
26669,1.8037490844726562,8.799900512695313,0.6475534057617188
26736,2.5439598083496096,9.825567626953125,0.8505313110351563
26807,3.011737060546875,10.556347961425782,0.0449066162109375
26869,1.2540921020507814,11.849658508300783,-0.865799560546875
26936,3.8719981384277347,10.60080551147461,6.898255004882813
27008,-2.1116587829589846,12.867541809082033,0.46418472290039064
27069,5.350174255371094,6.924600219726563,1.337618408203125
27136,1.9486477661132813,8.61772933959961,0.0014968872070312501
27207,-0.6201603698730469,8.721164245605468,0.5182223510742188
27269,0.46418472290039064,7.075636138916016,-1.131347351074219
27335,2.0588186645507816,9.445657653808594,-1.2361294555664064
27407,3.399730224609375,10.059680786132812,-1.475481719970703
27469,2.156415710449219,10.936856689453126,-3.3736843872070312
27536,2.190245361328125,17.377064208984375,2.7175987243652346
27606,0.6966513061523438,6.097420349121094,1.174457702636719
27669,1.1515553283691407,7.05812255859375,2.9114456176757812
27736,-1.1430230712890626,9.437424774169923,0.1686991882324219
27809,4.623136138916016,7.8763211059570315,1.5443385314941407
27869,3.8468504333496094,8.506809997558594,0.8116122436523437
27936,1.5953823852539064,8.831035766601563,0.32332763671875003
28007,2.6366171264648437,10.011481018066407,0.7258406066894532
28069,3.6350408935546876,9.664053497314454,0.5557942199707031
28136,1.0600955200195312,11.98123489379883,-0.40924896240234376
28206,3.390299835205078,11.347003784179687,5.736221466064453
28269,-2.009122009277344,12.044403533935547,-1.0289602661132813
28336,5.578898620605469,8.147257690429688,0.8744815063476563
28408,0.10822494506835938,8.114326171875,-0.6087840270996094
28469,-0.48633865356445316,8.74900634765625,0.5333409118652344
28536,1.789977722167969,7.46527587890625,-0.5349874877929688
28608,1.699116668701172,8.899593200683594,-1.4662010192871096
28669,3.141068115234375,9.626781005859376,-1.8850300598144532
28736,3.426075439453125,11.10286148071289,-3.087479553222656
28805,1.2316387939453126,16.92470489501953,2.2589524841308597
28869,-0.2655477905273438,8.698112182617187,2.699037322998047
28936,1.204545135498047,4.4334805297851565,2.7364595031738284
29003,-1.0029144287109375,11.53531219482422,0.5631289672851563
29069,2.9355455017089844,7.0645591735839846,2.139949951171875
29136,3.4280213928222656,8.370742950439453,0.7800279235839844
29207,2.5521926879882812,8.76666961669922,0.5081932067871094
29269,2.970722351074219,8.81501907348633,0.5301974487304688
29335,2.2306613159179687,9.914482727050782,0.7593708801269532
29405,3.1915132141113283,10.112670593261718,-0.032482452392578125
29469,3.134930877685547,12.252919921875,3.121608581542969
29536,-0.1143621826171875,11.836934967041016,5.676944732666016
29607,-1.5444882202148438,11.711944885253907,0.04805007934570313
29669,5.039420471191407,8.449329528808594,1.3572276306152344
29736,-0.4926255798339844,8.840915222167968,-0.8205935668945313
29808,1.1093431091308594,7.103627929687501,0.13157638549804687
29869,1.875150604248047,8.668922882080079,-0.6186634826660157
29938,1.2371772766113283,8.522677001953125,-1.7030085754394533
30005,2.459086303710938,9.343270568847657,-1.5341596984863282
30069,3.1430140686035157,11.497291259765625,-2.618055725097656
30136,1.974693603515625,12.64525405883789,1.0915301513671876
30208,-0.3806584167480469,7.080126800537109,2.6228457641601564
30269,1.9919078063964846,4.196223907470704,1.8934126281738282
30336,-1.8134788513183595,13.484708404541017,0.16031661987304688
30408,2.538571014404297,6.92879150390625,2.2737716674804687
30469,2.9090505981445314,9.348359985351562,0.6259982299804688
30536,2.123334503173828,8.63883544921875,0.542322235107422
30608,2.8696824645996095,8.53824462890625,0.6444099426269532
30669,2.4493565368652344,9.169631652832031,0.7601193237304688
30736,2.3378384399414065,10.172246704101562,0.5403762817382812
30807,2.3620880126953128,10.007439422607423,-0.3800596618652344
30869,4.508175201416016,12.74719207763672,3.677402801513672
30935,-1.3307327270507814,10.203831024169922,4.033512268066406
31005,0.9550140380859375,10.264005889892578,1.379231872558594
31069,4.361629943847657,8.00699935913086,0.4903802490234375
31136,-0.389190673828125,8.969048767089845,-0.956660614013672
31208,1.5226336669921876,7.311246185302735,-0.32587234497070316
31269,1.9640657043457033,9.55223602294922,-0.6878196716308594
31336,1.8175204467773438,8.558901672363282,-1.0615924072265626
31409,2.108515319824219,9.716294860839843,-1.240470428466797
31469,4.370461578369141,10.357261962890625,-2.631078643798828
31535,1.9657122802734377,17.033977661132813,1.0216255187988281
31607,0.6685098266601562,6.570287017822266,1.6176860046386718
31669,1.003213806152344,6.636449432373047,3.3582664489746095
31736,-0.2962339782714844,11.759845275878908,1.415606231689453
31803,1.6175363159179688,7.3586975097656255,2.414928131103516
31869,1.4073733520507814,9.923314361572267,1.3870156860351563
31936,1.2961546325683595,9.715696105957031,1.9811302185058595
32006,2.1523741149902347,9.394314422607422,2.268831939697266
32069,1.5983761596679689,9.785151672363282,2.216440887451172
32136,2.0112176513671876,9.92541000366211,2.355202331542969
